id,sex, age, ecactivity, worktype, commutetime, town, x, y, apartment
45714,M,85,retired,undef,not commuting,Pr,-575822,-1.20391e+06,15848
45715,M,67,retired,undef,not commuting,Pr,-574758,-1.20402e+06,15495
45716,F,46,working,publicsector,not commuting,Pr,-575605,-1.20394e+06,15819
45717,F,18,student,undef,45 to 60 mins,Pr,-575605,-1.20394e+06,15819
45718,M,27,working,tradeandmoto,not commuting,Pr,-575605,-1.20394e+06,15819
45719,M,47,at home,undef,not commuting,Pr,-575605,-1.20394e+06,15819
45720,M,13,student,undef,not commuting,Pr,-576494,-1.20367e+06,15511
45721,F,19,working,publicsector,30 to 45 mins,Pr,-576494,-1.20367e+06,15511
45722,M,40,working,industry,not commuting,Pr,-576494,-1.20367e+06,15511
45723,F,39,working,publicsector,not commuting,Pr,-576494,-1.20367e+06,15511
45724,M,32,at home,undef,not commuting,Pr,-575391,-1.20391e+06,15593
45725,M,0,at home,undef,not commuting,Pr,-575391,-1.20391e+06,15593
45726,M,3,at home,undef,not commuting,Pr,-575391,-1.20391e+06,15593
45727,F,38,working,industry,15 to 30 min,Pr,-575391,-1.20391e+06,15593
45728,F,70,retired,undef,not commuting,Pr,-575089,-1.20467e+06,15751
45729,M,32,working,health,not commuting,Pr,-575089,-1.20467e+06,15751
45730,F,3,at home,undef,not commuting,Pr,-575089,-1.20467e+06,15751
45731,F,28,working,tradeandmoto,15 to 30 min,Pr,-575089,-1.20467e+06,15751
45732,F,0,at home,undef,not commuting,Pr,-575089,-1.20467e+06,15751
45733,F,33,working,health,not commuting,Pr,-575277,-1.20409e+06,15579
45734,F,0,at home,undef,not commuting,Pr,-575277,-1.20409e+06,15579
45735,F,66,retired,undef,not commuting,Pr,-575277,-1.20409e+06,15579
45736,M,63,retired,undef,not commuting,Pr,-575277,-1.20409e+06,15579
45737,M,35,working,industry,not commuting,Pr,-575277,-1.20409e+06,15579
45738,M,75,retired,undef,not commuting,Pr,-575101,-1.20465e+06,15797
45739,F,70,retired,undef,not commuting,Pr,-575101,-1.20465e+06,15797
45740,F,27,working,construction,not commuting,Pr,-575604,-1.20392e+06,15787
45741,F,51,working,publicsector,not commuting,Pr,-575178,-1.20426e+06,15727
45742,M,52,working,construction,not commuting,Pr,-575178,-1.20426e+06,15727
45743,M,21,working,industry,15 to 30 min,Pr,-575178,-1.20426e+06,15727
45744,M,24,student,undef,15 to 30 min,Pr,-575178,-1.20426e+06,15727
45745,M,44,working,industry,not commuting,Pr,-574874,-1.20469e+06,15801
45746,F,44,working,industry,not commuting,Pr,-574874,-1.20469e+06,15801
45747,M,37,working,adminetc,not commuting,Pr,-575015,-1.20466e+06,15720
45748,M,0,at home,undef,not commuting,Pr,-575015,-1.20466e+06,15720
45749,F,36,working,industry,not commuting,Pr,-575015,-1.20466e+06,15720
45750,F,2,at home,undef,not commuting,Pr,-575015,-1.20466e+06,15720
45751,M,38,working,industry,not commuting,Pr,-575205,-1.20465e+06,15665
45752,F,86,retired,undef,not commuting,Pr,-575205,-1.20465e+06,15665
45753,F,64,retired,undef,not commuting,Pr,-575205,-1.20465e+06,15665
45754,M,81,working,industry,not commuting,Pr,-574781,-1.20409e+06,15493
45755,F,77,retired,undef,not commuting,Pr,-574781,-1.20409e+06,15493
45756,F,39,at home,undef,not commuting,Pr,-575760,-1.20392e+06,15866
45757,M,14,student,undef,not commuting,Pr,-575760,-1.20392e+06,15866
45758,F,27,working,construction,not commuting,Pr,-575797,-1.20352e+06,15678
45759,M,38,working,agriculture,15 to 30 min,Pr,-575797,-1.20352e+06,15678
45760,M,4,at home,undef,not commuting,Pr,-575797,-1.20352e+06,15678
45761,M,71,retired,undef,not commuting,Pr,-574965,-1.20418e+06,15733
45762,F,23,at home,undef,not commuting,Pr,-575000,-1.2047e+06,15722
45763,F,21,working,tradeandmoto,15 to 30 min,Pr,-575000,-1.2047e+06,15722
45764,M,14,student,undef,not commuting,Pr,-575000,-1.2047e+06,15722
45765,F,44,at home,undef,not commuting,Pr,-575000,-1.2047e+06,15722
45766,F,74,retired,undef,not commuting,Pr,-575398,-1.20397e+06,15595
45767,M,78,retired,undef,not commuting,Pr,-575398,-1.20397e+06,15595
45768,M,50,at home,undef,not commuting,Pr,-575398,-1.20397e+06,15595
45769,F,56,retired,undef,not commuting,Pr,-575587,-1.20385e+06,15548
45770,M,54,working,education,15 to 30 min,Pr,-575587,-1.20385e+06,15548
45771,F,57,retired,undef,not commuting,Pr,-574920,-1.20459e+06,15784
45772,F,41,working,education,not commuting,Pr,-575586,-1.20403e+06,15783
45773,F,16,working,health,not commuting,Pr,-575586,-1.20403e+06,15783
45774,M,39,at home,undef,not commuting,Pr,-575586,-1.20403e+06,15783
45775,F,22,working,eatinghousing,not commuting,Pr,-575586,-1.20403e+06,15783
45776,M,64,retired,undef,not commuting,Pr,-574903,-1.20462e+06,15796
45777,F,65,retired,undef,not commuting,Pr,-574903,-1.20462e+06,15796
45778,F,72,retired,undef,not commuting,Pr,-575693,-1.20352e+06,15565
45779,M,74,retired,undef,not commuting,Pr,-575693,-1.20352e+06,15565
45780,F,15,working,publicsector,not commuting,Pr,-575273,-1.20387e+06,15710
45781,F,11,student,undef,not commuting,Pr,-575273,-1.20387e+06,15710
45782,F,38,working,eatinghousing,not commuting,Pr,-575273,-1.20387e+06,15710
45783,M,7,student,undef,not commuting,Pr,-575273,-1.20387e+06,15710
45784,F,32,working,education,not commuting,Pr,-575048,-1.20421e+06,15766
45785,M,59,working,industry,60 to 90 mins,Pr,-575048,-1.20421e+06,15766
45786,F,56,working,industry,not commuting,Pr,-575048,-1.20421e+06,15766
45787,M,84,retired,undef,not commuting,Pr,-575845,-1.20387e+06,15853
45788,F,74,retired,undef,not commuting,Pr,-575845,-1.20387e+06,15853
45789,M,36,at home,undef,not commuting,Pr,-576003,-1.20386e+06,15856
45790,F,8,student,undef,not commuting,Pr,-576003,-1.20386e+06,15856
45791,F,33,working,tradeandmoto,not commuting,Pr,-576003,-1.20386e+06,15856
45792,F,13,student,undef,not commuting,Pr,-576003,-1.20386e+06,15856
45793,M,42,working,agriculture,not commuting,Pr,-575205,-1.20465e+06,15665
45794,M,4,at home,undef,not commuting,Pr,-575205,-1.20465e+06,15665
45795,F,10,student,undef,not commuting,Pr,-575205,-1.20465e+06,15665
45796,F,18,working,publicsector,not commuting,Pr,-575205,-1.20465e+06,15665
45797,F,13,student,undef,not commuting,Pr,-575205,-1.20465e+06,15665
45798,F,38,working,education,15 to 30 min,Pr,-575205,-1.20465e+06,15665
45799,F,0,at home,undef,not commuting,Pr,-575189,-1.20392e+06,15737
45800,F,28,working,industry,less than 15min,Pr,-575189,-1.20392e+06,15737
45801,F,63,retired,undef,not commuting,Pr,-575061,-1.20441e+06,15489
45802,M,34,at home,undef,not commuting,Pr,-575061,-1.20441e+06,15489
45803,F,89,retired,undef,not commuting,Pr,-576076,-1.20353e+06,15760
45804,F,55,retired,undef,not commuting,Pr,-575722,-1.20355e+06,15770
45805,M,62,retired,undef,not commuting,Pr,-575722,-1.20355e+06,15770
45806,M,31,working,industry,15 to 30 min,Pr,-575722,-1.20355e+06,15770
45807,F,67,retired,undef,not commuting,Pr,-575624,-1.20356e+06,15715
45808,M,72,retired,undef,not commuting,Pr,-575624,-1.20356e+06,15715
45809,F,17,student,undef,30 to 45 mins,Pr,-575845,-1.20387e+06,15853
45810,M,3,at home,undef,not commuting,Pr,-575845,-1.20387e+06,15853
45811,F,14,student,undef,not commuting,Pr,-575845,-1.20387e+06,15853
45812,M,39,working,tradeandmoto,15 to 30 min,Pr,-575845,-1.20387e+06,15853
45813,F,36,at home,undef,not commuting,Pr,-575845,-1.20387e+06,15853
45814,F,25,working,industry,15 to 30 min,Pr,-574758,-1.20397e+06,15617
45815,F,44,working,industry,15 to 30 min,Pr,-574758,-1.20397e+06,15617
45816,M,48,working,health,not commuting,Pr,-574758,-1.20397e+06,15617
45817,M,13,student,undef,not commuting,Pr,-574758,-1.20397e+06,15617
45818,M,0,at home,undef,not commuting,Pr,-575049,-1.20428e+06,15585
45819,M,29,working,industry,not commuting,Pr,-575049,-1.20428e+06,15585
45820,F,27,at home,undef,not commuting,Pr,-575049,-1.20428e+06,15585
45821,F,62,retired,undef,not commuting,Pr,-574942,-1.20451e+06,15792
45822,M,50,at home,undef,not commuting,Pr,-574942,-1.20451e+06,15792
45823,M,23,student,undef,45 to 60 mins,Pr,-575725,-1.20388e+06,15830
45824,F,46,working,industry,not commuting,Pr,-575725,-1.20388e+06,15830
45825,M,43,working,construction,not commuting,Pr,-575725,-1.20388e+06,15830
45826,M,21,at home,undef,not commuting,Pr,-575725,-1.20388e+06,15830
45827,F,63,retired,undef,not commuting,Pr,-574758,-1.20397e+06,15617
45828,M,66,retired,undef,not commuting,Pr,-574758,-1.20397e+06,15617
45829,F,69,retired,undef,not commuting,Pr,-574754,-1.20404e+06,15551
45830,M,74,working,industry,15 to 30 min,Pr,-574754,-1.20404e+06,15551
45831,F,49,working,tradeandmoto,not commuting,Pr,-574754,-1.20404e+06,15551
45832,M,23,working,industry,not commuting,Pr,-574754,-1.20404e+06,15551
45833,F,79,retired,undef,not commuting,Pr,-575390,-1.20399e+06,15607
45834,M,78,retired,undef,not commuting,Pr,-575273,-1.20387e+06,15710
45835,F,72,retired,undef,not commuting,Pr,-575273,-1.20387e+06,15710
45836,F,51,working,tradeandmoto,15 to 30 min,Pr,-575273,-1.20387e+06,15710
45837,M,58,retired,undef,not commuting,Pr,-575579,-1.2039e+06,15499
45838,F,58,retired,undef,not commuting,Pr,-575579,-1.2039e+06,15499
45839,F,15,working,industry,15 to 30 min,Pr,-575579,-1.2039e+06,15499
45840,F,57,working,publicsector,not commuting,Pr,-575080,-1.2039e+06,15824
45841,M,32,working,industry,15 to 30 min,Pr,-575080,-1.2039e+06,15824
45842,F,2,at home,undef,not commuting,Pr,-575767,-1.20376e+06,15647
45843,F,24,at home,undef,not commuting,Pr,-575767,-1.20376e+06,15647
45844,M,33,working,industry,45 to 60 mins,Pr,-575767,-1.20376e+06,15647
45845,M,0,at home,undef,not commuting,Pr,-575767,-1.20376e+06,15647
45846,M,0,at home,undef,not commuting,Pr,-575767,-1.20376e+06,15647
45847,M,34,working,industry,not commuting,Pr,-575767,-1.20376e+06,15647
45848,F,26,working,education,45 to 60 mins,Pr,-575767,-1.20376e+06,15647
45849,F,54,working,transportation,15 to 30 min,Pr,-575767,-1.20376e+06,15647
45850,M,59,working,industry,not commuting,Pr,-575767,-1.20376e+06,15647
45851,F,53,at home,undef,not commuting,Pr,-574920,-1.20397e+06,15526
45852,M,54,at home,undef,not commuting,Pr,-574920,-1.20397e+06,15526
45853,M,17,student,undef,less than 15min,Pr,-574920,-1.20397e+06,15526
45854,M,58,working,agriculture,not commuting,Pr,-576018,-1.20374e+06,15763
45855,F,55,retired,undef,not commuting,Pr,-576018,-1.20374e+06,15763
45856,F,47,working,tradeandmoto,less than 15min,Pr,-575150,-1.20429e+06,15851
45857,M,47,at home,undef,not commuting,Pr,-575150,-1.20429e+06,15851
45858,F,24,student,undef,15 to 30 min,Pr,-575150,-1.20429e+06,15851
45859,F,20,student,undef,30 to 45 mins,Pr,-575978,-1.20374e+06,15537
45860,F,41,working,adminetc,30 to 45 mins,Pr,-575978,-1.20374e+06,15537
45861,M,44,working,agriculture,15 to 30 min,Pr,-575978,-1.20374e+06,15537
45862,F,77,retired,undef,not commuting,Pr,-574796,-1.20398e+06,15480
45863,F,13,student,undef,not commuting,Pr,-574874,-1.20469e+06,15801
45864,M,38,working,tradeandmoto,15 to 30 min,Pr,-574874,-1.20469e+06,15801
45865,M,15,working,industry,not commuting,Pr,-574874,-1.20469e+06,15801
45866,F,36,at home,undef,not commuting,Pr,-574874,-1.20469e+06,15801
45867,F,51,working,industry,not commuting,Pr,-575112,-1.20403e+06,15670
45868,M,55,working,education,not commuting,Pr,-575112,-1.20403e+06,15670
45869,F,41,working,transportation,not commuting,Pr,-575123,-1.20428e+06,15773
45870,M,17,student,undef,not commuting,Pr,-575123,-1.20428e+06,15773
45871,M,42,working,industry,15 to 30 min,Pr,-575123,-1.20428e+06,15773
45872,M,22,student,undef,more than 90 mins,Pr,-575123,-1.20428e+06,15773
45873,F,46,working,industry,not commuting,Pr,-574684,-1.20395e+06,15590
45874,F,22,at home,undef,not commuting,Pr,-574684,-1.20395e+06,15590
45875,F,19,student,undef,15 to 30 min,Pr,-574684,-1.20395e+06,15590
45876,M,51,working,construction,15 to 30 min,Pr,-574684,-1.20395e+06,15590
45877,M,64,retired,undef,not commuting,Pr,-575801,-1.20391e+06,15845
45878,M,27,working,agriculture,not commuting,Pr,-575801,-1.20391e+06,15845
45879,F,63,retired,undef,not commuting,Pr,-575801,-1.20391e+06,15845
45880,F,47,working,tradeandmoto,30 to 45 mins,Pr,-575116,-1.20427e+06,15803
45881,F,21,at home,undef,not commuting,Pr,-575116,-1.20427e+06,15803
45882,M,55,working,industry,not commuting,Pr,-575116,-1.20427e+06,15803
45883,M,23,working,publicsector,not commuting,Pr,-575116,-1.20427e+06,15803
45884,M,7,student,undef,not commuting,Pr,-574925,-1.20456e+06,15808
45885,F,11,student,undef,not commuting,Pr,-574925,-1.20456e+06,15808
45886,F,41,working,industry,15 to 30 min,Pr,-574925,-1.20456e+06,15808
45887,M,41,working,health,not commuting,Pr,-574925,-1.20456e+06,15808
45888,F,34,working,industry,15 to 30 min,Pr,-575390,-1.20399e+06,15607
45889,M,35,working,tradeandmoto,15 to 30 min,Pr,-575390,-1.20399e+06,15607
45890,M,4,at home,undef,not commuting,Pr,-575390,-1.20399e+06,15607
45891,M,1,at home,undef,not commuting,Pr,-575390,-1.20399e+06,15607
45892,F,65,retired,undef,not commuting,Pr,-575390,-1.20399e+06,15607
45893,F,65,retired,undef,not commuting,Pr,-575845,-1.20351e+06,15689
45894,M,65,retired,undef,not commuting,Pr,-575845,-1.20351e+06,15689
45895,M,3,at home,undef,not commuting,Pr,-575619,-1.20386e+06,15812
45896,F,27,at home,undef,not commuting,Pr,-575619,-1.20386e+06,15812
45897,M,34,working,adminetc,not commuting,Pr,-575619,-1.20386e+06,15812
45898,M,48,at home,undef,not commuting,Pr,-575909,-1.20371e+06,15646
45899,M,64,working,tradeandmoto,not commuting,Pr,-575422,-1.20402e+06,15627
45900,F,60,retired,undef,not commuting,Pr,-575422,-1.20402e+06,15627
45901,F,41,at home,undef,not commuting,Pr,-574746,-1.20383e+06,15567
45902,M,16,student,undef,45 to 60 mins,Pr,-574746,-1.20383e+06,15567
45903,M,44,working,health,15 to 30 min,Pr,-574746,-1.20383e+06,15567
45904,F,19,working,industry,30 to 45 mins,Pr,-574746,-1.20383e+06,15567
45905,F,23,working,publicsector,15 to 30 min,Pr,-575004,-1.20406e+06,15484
45906,M,47,working,construction,15 to 30 min,Pr,-575004,-1.20406e+06,15484
45907,F,43,working,transportation,45 to 60 mins,Pr,-575004,-1.20406e+06,15484
45908,M,19,working,industry,30 to 45 mins,Pr,-575004,-1.20406e+06,15484
45909,M,52,at home,undef,not commuting,Pr,-576003,-1.20386e+06,15856
45910,F,49,working,publicsector,not commuting,Pr,-576003,-1.20386e+06,15856
45911,M,36,working,transportation,not commuting,Pr,-575049,-1.20428e+06,15585
45912,M,49,at home,undef,not commuting,Pr,-575064,-1.20402e+06,15521
45913,M,28,working,industry,not commuting,Pr,-575896,-1.20372e+06,15644
45914,M,1,at home,undef,not commuting,Pr,-575896,-1.20372e+06,15644
45915,F,29,at home,undef,not commuting,Pr,-575896,-1.20372e+06,15644
45916,M,25,working,construction,not commuting,Pr,-575294,-1.20391e+06,15606
45917,F,53,at home,undef,not commuting,Pr,-575294,-1.20391e+06,15606
45918,M,54,working,industry,not commuting,Pr,-575294,-1.20391e+06,15606
45919,M,64,working,education,not commuting,Pr,-574751,-1.20406e+06,15575
45920,F,31,working,transportation,not commuting,Pr,-575125,-1.20477e+06,15680
45921,M,34,working,publicsector,not commuting,Pr,-575125,-1.20477e+06,15680
45922,F,2,at home,undef,not commuting,Pr,-575125,-1.20477e+06,15680
45923,M,6,student,undef,not commuting,Pr,-575125,-1.20477e+06,15680
45924,F,78,retired,undef,not commuting,Pr,-575116,-1.2039e+06,15541
45925,F,30,working,industry,30 to 45 mins,Pr,-574751,-1.20406e+06,15576
45926,F,81,retired,undef,not commuting,Pr,-574751,-1.20406e+06,15576
45927,F,56,retired,undef,not commuting,Pr,-574751,-1.20406e+06,15576
45928,M,26,working,industry,not commuting,Pr,-575174,-1.20465e+06,15664
45929,M,52,working,industry,not commuting,Pr,-575174,-1.20465e+06,15664
45930,F,23,student,undef,45 to 60 mins,Pr,-575174,-1.20465e+06,15664
45931,F,76,retired,undef,not commuting,Pr,-575174,-1.20465e+06,15664
45932,F,43,at home,undef,not commuting,Pr,-575174,-1.20465e+06,15664
45933,M,64,retired,undef,not commuting,Pr,-574972,-1.2044e+06,15604
45934,M,60,working,publicsector,not commuting,Pr,-575261,-1.20379e+06,15789
45935,F,55,working,industry,not commuting,Pr,-575159,-1.2045e+06,15581
45936,M,55,working,eatinghousing,not commuting,Pr,-575159,-1.2045e+06,15581
45937,F,16,student,undef,45 to 60 mins,Pr,-575159,-1.2045e+06,15581
45938,F,23,student,undef,not commuting,Pr,-575159,-1.2045e+06,15581
45939,M,31,working,tradeandmoto,not commuting,Pr,-575159,-1.2045e+06,15581
45940,M,27,at home,undef,not commuting,Pr,-575159,-1.2045e+06,15581
45941,F,26,working,industry,less than 15min,Pr,-575159,-1.2045e+06,15581
45942,M,53,working,publicsector,not commuting,Pr,-574977,-1.20443e+06,15781
45943,F,56,retired,undef,not commuting,Pr,-574977,-1.20443e+06,15781
45944,F,51,working,construction,15 to 30 min,Pr,-575386,-1.20378e+06,15512
45945,F,78,retired,undef,not commuting,Pr,-575368,-1.20422e+06,15625
45946,M,85,retired,undef,not commuting,Pr,-575368,-1.20422e+06,15625
45947,F,56,working,publicsector,not commuting,Pr,-574850,-1.20465e+06,15818
45948,M,20,working,industry,not commuting,Pr,-574850,-1.20465e+06,15818
45949,M,55,retired,undef,not commuting,Pr,-574850,-1.20465e+06,15818
45950,M,29,working,industry,45 to 60 mins,Pr,-574850,-1.20465e+06,15818
45951,M,65,retired,undef,not commuting,Pr,-575429,-1.20375e+06,15539
45952,F,51,at home,undef,not commuting,Pr,-575429,-1.20375e+06,15539
45953,M,19,at home,undef,not commuting,Pr,-575614,-1.20388e+06,15798
45954,F,36,working,transportation,not commuting,Pr,-575614,-1.20388e+06,15798
45955,F,14,student,undef,not commuting,Pr,-575614,-1.20388e+06,15798
45956,M,44,working,industry,not commuting,Pr,-575614,-1.20388e+06,15798
45957,F,42,at home,undef,not commuting,Pr,-575178,-1.20443e+06,15564
45958,M,25,working,industry,not commuting,Pr,-575178,-1.20443e+06,15564
45959,M,47,working,industry,not commuting,Pr,-575178,-1.20443e+06,15564
45960,M,9,student,undef,not commuting,Pr,-575229,-1.20451e+06,15652
45961,M,44,at home,undef,not commuting,Pr,-575229,-1.20451e+06,15652
45962,M,14,student,undef,not commuting,Pr,-575229,-1.20451e+06,15652
45963,F,42,working,construction,not commuting,Pr,-575229,-1.20451e+06,15652
45964,M,50,working,industry,45 to 60 mins,Pr,-574775,-1.2039e+06,15584
45965,M,19,student,undef,45 to 60 mins,Pr,-574775,-1.2039e+06,15584
45966,F,50,working,industry,15 to 30 min,Pr,-574775,-1.2039e+06,15584
45967,F,38,working,tradeandmoto,45 to 60 mins,Pr,-574947,-1.20398e+06,15524
45968,M,15,working,industry,not commuting,Pr,-574947,-1.20398e+06,15524
45969,M,9,student,undef,not commuting,Pr,-574947,-1.20398e+06,15524
45970,M,51,working,education,not commuting,Pr,-574947,-1.20398e+06,15524
45971,M,13,student,undef,not commuting,Pr,-575112,-1.20403e+06,15670
45972,F,17,student,undef,60 to 90 mins,Pr,-575112,-1.20403e+06,15670
45973,F,37,working,industry,15 to 30 min,Pr,-575112,-1.20403e+06,15670
45974,M,42,working,industry,not commuting,Pr,-575112,-1.20403e+06,15670
45975,M,19,student,undef,30 to 45 mins,Pr,-574774,-1.20394e+06,15532
45976,F,51,working,transportation,15 to 30 min,Pr,-574774,-1.20394e+06,15532
45977,M,54,working,transportation,not commuting,Pr,-574774,-1.20394e+06,15532
45978,F,72,retired,undef,not commuting,Pr,-575072,-1.20422e+06,15764
45979,F,66,retired,undef,not commuting,Pr,-575387,-1.204e+06,15603
45980,M,66,retired,undef,not commuting,Pr,-575387,-1.204e+06,15603
45981,M,53,working,industry,less than 15min,Pr,-575136,-1.20448e+06,15747
45982,F,86,retired,undef,not commuting,Pr,-575205,-1.20427e+06,15726
45983,F,65,retired,undef,not commuting,Pr,-575205,-1.20427e+06,15726
45984,M,67,retired,undef,not commuting,Pr,-575205,-1.20427e+06,15726
45985,F,22,working,industry,15 to 30 min,Pr,-575205,-1.20427e+06,15726
45986,M,42,working,industry,not commuting,Pr,-575205,-1.20427e+06,15726
45987,M,35,working,industry,15 to 30 min,Pr,-575049,-1.20428e+06,15585
45988,M,1,at home,undef,not commuting,Pr,-575049,-1.20428e+06,15585
45989,M,4,at home,undef,not commuting,Pr,-575049,-1.20428e+06,15585
45990,F,34,working,publicsector,more than 90 mins,Pr,-575049,-1.20428e+06,15585
45991,M,74,retired,undef,not commuting,Pr,-575056,-1.20408e+06,15571
45992,F,76,retired,undef,not commuting,Pr,-575056,-1.20408e+06,15571
45993,M,60,working,industry,30 to 45 mins,Pr,-576001,-1.20371e+06,15545
45994,M,79,retired,undef,not commuting,Pr,-575579,-1.2039e+06,15499
45995,F,78,retired,undef,not commuting,Pr,-575579,-1.2039e+06,15499
45996,M,1,at home,undef,not commuting,Pr,-575422,-1.20402e+06,15627
45997,F,35,working,health,less than 15min,Pr,-575422,-1.20402e+06,15627
45998,M,40,working,construction,not commuting,Pr,-575422,-1.20402e+06,15627
45999,M,7,student,undef,not commuting,Pr,-575422,-1.20402e+06,15627
46000,M,75,retired,undef,not commuting,Pr,-576037,-1.20374e+06,15535
46001,F,72,retired,undef,not commuting,Pr,-576037,-1.20374e+06,15535
46002,M,57,working,construction,not commuting,Pr,-575007,-1.20435e+06,15557
46003,F,48,working,health,not commuting,Pr,-574737,-1.20394e+06,15631
46004,M,50,working,industry,not commuting,Pr,-574737,-1.20394e+06,15631
46005,M,21,working,industry,not commuting,Pr,-574737,-1.20394e+06,15631
46006,F,24,student,undef,15 to 30 min,Pr,-574737,-1.20394e+06,15631
46007,F,53,working,tradeandmoto,not commuting,Pr,-575175,-1.20383e+06,15804
46008,M,24,student,undef,not commuting,Pr,-575175,-1.20383e+06,15804
46009,M,28,working,agriculture,not commuting,Pr,-575175,-1.20383e+06,15804
46010,M,55,working,it,45 to 60 mins,Pr,-575175,-1.20383e+06,15804
46011,F,57,working,agriculture,not commuting,Pr,-575602,-1.20352e+06,15558
46012,F,32,working,construction,not commuting,Pr,-575602,-1.20352e+06,15558
46013,F,28,at home,undef,not commuting,Pr,-575602,-1.20352e+06,15558
46014,M,57,working,industry,not commuting,Pr,-575602,-1.20352e+06,15558
46015,F,56,retired,undef,not commuting,Pr,-575046,-1.20427e+06,15602
46016,M,56,working,agriculture,not commuting,Pr,-575046,-1.20427e+06,15602
46017,F,24,at home,undef,not commuting,Pr,-575046,-1.20427e+06,15602
46018,M,26,working,construction,not commuting,Pr,-575046,-1.20427e+06,15602
46019,M,49,at home,undef,not commuting,Pr,-574835,-1.20395e+06,15636
46020,M,54,working,publicsector,45 to 60 mins,Pr,-575379,-1.20403e+06,15597
46021,F,54,working,construction,not commuting,Pr,-575679,-1.20392e+06,15843
46022,M,27,at home,undef,not commuting,Pr,-575679,-1.20392e+06,15843
46023,F,65,retired,undef,not commuting,Pr,-574707,-1.20408e+06,15755
46024,M,64,retired,undef,not commuting,Pr,-574707,-1.20408e+06,15755
46025,F,54,working,industry,15 to 30 min,Pr,-575508,-1.20372e+06,15559
46026,F,0,at home,undef,not commuting,Pr,-575508,-1.20372e+06,15559
46027,M,61,retired,undef,not commuting,Pr,-575508,-1.20372e+06,15559
46028,F,22,working,banks,not commuting,Pr,-575508,-1.20372e+06,15559
46029,M,49,working,health,not commuting,Pr,-574745,-1.20409e+06,15611
46030,M,23,student,undef,30 to 45 mins,Pr,-574745,-1.20409e+06,15611
46031,F,25,working,education,not commuting,Pr,-574745,-1.20409e+06,15611
46032,M,11,student,undef,not commuting,Pr,-574745,-1.20409e+06,15611
46033,F,46,working,industry,not commuting,Pr,-574745,-1.20409e+06,15611
46034,M,26,working,agriculture,less than 15min,Pr,-575276,-1.20379e+06,15777
46035,F,52,working,industry,30 to 45 mins,Pr,-575276,-1.20379e+06,15777
46036,M,59,retired,undef,not commuting,Pr,-574903,-1.20462e+06,15796
46037,F,59,retired,undef,not commuting,Pr,-574903,-1.20462e+06,15796
46038,M,47,at home,undef,not commuting,Pr,-575411,-1.20384e+06,15592
46039,M,78,retired,undef,not commuting,Pr,-575411,-1.20384e+06,15592
46040,M,47,working,transportation,15 to 30 min,Pr,-575187,-1.20432e+06,15488
46041,M,12,student,undef,not commuting,Pr,-575187,-1.20432e+06,15488
46042,F,43,working,publicsector,not commuting,Pr,-575187,-1.20432e+06,15488
46043,F,11,student,undef,not commuting,Pr,-575890,-1.20351e+06,15713
46044,F,36,working,tradeandmoto,15 to 30 min,Pr,-575890,-1.20351e+06,15713
46045,F,10,student,undef,not commuting,Pr,-575890,-1.20351e+06,15713
46046,M,37,working,industry,not commuting,Pr,-575890,-1.20351e+06,15713
46047,F,14,student,undef,not commuting,Pr,-575890,-1.20351e+06,15713
46048,M,79,retired,undef,not commuting,Pr,-575175,-1.20383e+06,15804
46049,M,26,working,transportation,less than 15min,Pr,-574754,-1.20404e+06,15550
46050,F,37,working,industry,15 to 30 min,Pr,-575178,-1.20426e+06,15727
46051,M,39,working,industry,not commuting,Pr,-575178,-1.20426e+06,15727
46052,F,10,student,undef,not commuting,Pr,-575178,-1.20426e+06,15727
46053,M,13,student,undef,not commuting,Pr,-575178,-1.20426e+06,15727
46054,F,35,working,industry,30 to 45 mins,Pr,-575828,-1.20375e+06,15645
46055,F,11,student,undef,not commuting,Pr,-575828,-1.20375e+06,15645
46056,M,35,working,industry,not commuting,Pr,-575828,-1.20375e+06,15645
46057,F,8,student,undef,not commuting,Pr,-575828,-1.20375e+06,15645
46058,M,5,at home,undef,not commuting,Pr,-575828,-1.20375e+06,15645
46059,F,11,student,undef,not commuting,Pr,-575050,-1.2045e+06,15699
46060,F,32,working,industry,not commuting,Pr,-575050,-1.2045e+06,15699
46061,M,33,at home,undef,not commuting,Pr,-575050,-1.2045e+06,15699
46062,F,72,retired,undef,not commuting,Pr,-575350,-1.20375e+06,15618
46063,M,80,retired,undef,not commuting,Pr,-575350,-1.20375e+06,15618
46064,M,73,retired,undef,not commuting,Pr,-575813,-1.20376e+06,15648
46065,F,69,retired,undef,not commuting,Pr,-575813,-1.20376e+06,15648
46066,M,11,student,undef,not commuting,Pr,-575446,-1.20393e+06,15506
46067,F,33,working,health,not commuting,Pr,-575446,-1.20393e+06,15506
46068,F,9,student,undef,not commuting,Pr,-575446,-1.20393e+06,15506
46069,M,36,working,adminetc,not commuting,Pr,-575446,-1.20393e+06,15506
46070,F,71,retired,undef,not commuting,Pr,-575896,-1.20372e+06,15644
46071,M,26,working,industry,not commuting,Pr,-574882,-1.20401e+06,15516
46072,M,30,working,adminetc,not commuting,Pr,-574882,-1.20401e+06,15516
46073,F,25,at home,undef,not commuting,Pr,-574882,-1.20401e+06,15516
46074,F,51,working,transportation,not commuting,Pr,-574882,-1.20401e+06,15516
46075,M,53,working,adminetc,not commuting,Pr,-574882,-1.20401e+06,15516
