id,sex, age, ecactivity, worktype, commutetime, town, x, y, apartment
43632,F,32,at home,undef,not commuting,Mu,-570490,-1.1961e+06,14986
43633,M,65,retired,undef,not commuting,Mu,-571134,-1.19656e+06,15007
43634,F,60,working,industry,not commuting,Mu,-571134,-1.19656e+06,15007
43635,F,49,at home,undef,not commuting,Mu,-570926,-1.19684e+06,15314
43636,F,29,working,agriculture,not commuting,Mu,-570926,-1.19684e+06,15314
43637,F,27,at home,undef,not commuting,Mu,-570926,-1.19684e+06,15314
43638,M,55,working,industry,not commuting,Mu,-570926,-1.19684e+06,15314
43639,F,62,retired,undef,not commuting,Mu,-570629,-1.19553e+06,15012
43640,M,37,working,industry,less than 15min,Mu,-570629,-1.19553e+06,15012
43641,M,63,retired,undef,not commuting,Mu,-570629,-1.19553e+06,15012
43642,M,39,working,publicsector,not commuting,Mu,-570629,-1.19553e+06,15012
43643,F,35,working,eatinghousing,not commuting,Mu,-571041,-1.1967e+06,14846
43644,M,38,working,eatinghousing,not commuting,Mu,-571041,-1.1967e+06,14846
43645,F,69,retired,undef,not commuting,Mu,-571041,-1.1967e+06,14846
43646,M,74,retired,undef,not commuting,Mu,-571041,-1.1967e+06,14846
43647,M,12,student,undef,not commuting,Mu,-570294,-1.19583e+06,15041
43648,M,15,student,undef,not commuting,Mu,-570294,-1.19583e+06,15041
43649,F,36,working,agriculture,not commuting,Mu,-570294,-1.19583e+06,15041
43650,M,33,working,it,not commuting,Mu,-570454,-1.1959e+06,15068
43651,F,4,at home,undef,not commuting,Mu,-570165,-1.19552e+06,15265
43652,F,18,working,publicsector,not commuting,Mu,-570165,-1.19552e+06,15265
43653,F,39,working,eatinghousing,30 to 45 mins,Mu,-570165,-1.19552e+06,15265
43654,M,45,working,tradeandmoto,15 to 30 min,Mu,-570165,-1.19552e+06,15265
43655,F,2,at home,undef,not commuting,Mu,-570165,-1.19552e+06,15265
43656,M,27,working,construction,not commuting,Mu,-571460,-1.19633e+06,15125
43657,F,56,retired,undef,not commuting,Mu,-571669,-1.19665e+06,15164
43658,M,25,working,industry,not commuting,Mu,-570478,-1.19568e+06,14947
43659,F,53,working,industry,15 to 30 min,Mu,-570478,-1.19568e+06,14947
43660,M,28,working,industry,not commuting,Mu,-570478,-1.19568e+06,14947
43661,M,55,working,publicsector,not commuting,Mu,-570478,-1.19568e+06,14947
43662,F,57,working,construction,not commuting,Mu,-571005,-1.19678e+06,14905
43663,M,58,retired,undef,not commuting,Mu,-571005,-1.19678e+06,14905
43664,F,70,retired,undef,not commuting,Mu,-571163,-1.19628e+06,15220
43665,M,50,working,tradeandmoto,not commuting,Mu,-571163,-1.19628e+06,15220
43666,F,74,retired,undef,not commuting,Mu,-571151,-1.19665e+06,14863
43667,M,74,retired,undef,not commuting,Mu,-571151,-1.19665e+06,14863
43668,M,58,retired,undef,not commuting,Mu,-570795,-1.19544e+06,14971
43669,F,46,working,industry,15 to 30 min,Mu,-571654,-1.19565e+06,14938
43670,M,18,student,undef,45 to 60 mins,Mu,-571654,-1.19565e+06,14938
43671,M,48,working,construction,not commuting,Mu,-571654,-1.19565e+06,14938
43672,M,16,student,undef,not commuting,Mu,-571654,-1.19565e+06,14938
43673,F,23,working,construction,not commuting,Mu,-571654,-1.19565e+06,14938
43674,M,62,retired,undef,not commuting,Mu,-570954,-1.19636e+06,15003
43675,F,30,at home,undef,not commuting,Mu,-570954,-1.19636e+06,15003
43676,F,53,working,tradeandmoto,not commuting,Mu,-570954,-1.19636e+06,15003
43677,F,77,retired,undef,not commuting,Mu,-571065,-1.19671e+06,15318
43678,M,35,at home,undef,not commuting,Mu,-571027,-1.19604e+06,14903
43679,M,6,student,undef,not commuting,Mu,-571027,-1.19604e+06,14903
43680,F,1,at home,undef,not commuting,Mu,-571027,-1.19604e+06,14903
43681,F,34,working,industry,45 to 60 mins,Mu,-571027,-1.19604e+06,14903
43682,M,72,retired,undef,not commuting,Mu,-571027,-1.19604e+06,14903
43683,F,68,retired,undef,not commuting,Mu,-571027,-1.19604e+06,14903
43684,M,16,student,undef,15 to 30 min,Mu,-570621,-1.19616e+06,15015
43685,F,35,working,industry,not commuting,Mu,-570621,-1.19616e+06,15015
43686,F,44,working,adminetc,less than 15min,Mu,-570748,-1.19599e+06,14818
43687,F,18,student,undef,45 to 60 mins,Mu,-570748,-1.19599e+06,14818
43688,M,15,student,undef,not commuting,Mu,-571287,-1.19634e+06,14960
43689,M,18,student,undef,less than 15min,Mu,-571287,-1.19634e+06,14960
43690,F,38,working,adminetc,not commuting,Mu,-571287,-1.19634e+06,14960
43691,M,48,at home,undef,not commuting,Mu,-571410,-1.19592e+06,14859
43692,F,48,working,publicsector,not commuting,Mu,-571410,-1.19592e+06,14859
43693,F,23,student,undef,less than 15min,Mu,-571410,-1.19592e+06,14859
43694,F,18,student,undef,not commuting,Mu,-571410,-1.19592e+06,14859
43695,M,12,student,undef,not commuting,Mu,-570520,-1.1958e+06,15361
43696,F,39,working,agriculture,15 to 30 min,Mu,-570520,-1.1958e+06,15361
43697,M,37,working,industry,not commuting,Mu,-570520,-1.1958e+06,15361
43698,F,49,working,tradeandmoto,15 to 30 min,Mu,-570560,-1.19639e+06,15268
43699,M,22,working,industry,not commuting,Mu,-570560,-1.19639e+06,15268
43700,M,48,working,industry,not commuting,Mu,-570560,-1.19639e+06,15268
43701,M,24,student,undef,60 to 90 mins,Mu,-570560,-1.19639e+06,15268
43702,M,66,retired,undef,not commuting,Mu,-571467,-1.19656e+06,15133
43703,F,62,retired,undef,not commuting,Mu,-571467,-1.19656e+06,15133
43704,M,31,working,education,not commuting,Mu,-571304,-1.19601e+06,15119
43705,M,7,student,undef,not commuting,Mu,-571304,-1.19601e+06,15119
43706,F,32,working,adminetc,15 to 30 min,Mu,-571304,-1.19601e+06,15119
43707,F,2,at home,undef,not commuting,Mu,-571304,-1.19601e+06,15119
43708,F,17,student,undef,30 to 45 mins,Mu,-571171,-1.19601e+06,14833
43709,F,7,student,undef,not commuting,Mu,-571171,-1.19601e+06,14833
43710,M,31,working,industry,not commuting,Mu,-571171,-1.19601e+06,14833
43711,M,14,student,undef,not commuting,Mu,-571171,-1.19601e+06,14833
43712,F,37,at home,undef,not commuting,Mu,-571171,-1.19601e+06,14833
43713,F,81,retired,undef,not commuting,Mu,-571362,-1.19589e+06,15262
43714,M,51,at home,undef,not commuting,Mu,-571300,-1.19587e+06,15104
43715,F,44,working,publicsector,not commuting,Mu,-571300,-1.19587e+06,15104
43716,M,18,student,undef,not commuting,Mu,-571300,-1.19587e+06,15104
43717,M,24,at home,undef,not commuting,Mu,-571300,-1.19587e+06,15104
43718,F,23,student,undef,30 to 45 mins,Mu,-571300,-1.19587e+06,15104
43719,F,62,working,education,30 to 45 mins,Mu,-570744,-1.19549e+06,15092
43720,F,85,retired,undef,not commuting,Mu,-570744,-1.19549e+06,15092
43721,M,43,working,adminetc,not commuting,Mu,-570744,-1.19549e+06,15092
43722,F,86,retired,undef,not commuting,Mu,-570629,-1.19553e+06,15012
43723,F,22,at home,undef,not commuting,Mu,-570629,-1.19553e+06,15012
43724,F,27,working,banks,not commuting,Mu,-570629,-1.19553e+06,15012
43725,M,57,retired,undef,not commuting,Mu,-570629,-1.19553e+06,15012
43726,F,52,working,health,60 to 90 mins,Mu,-570629,-1.19553e+06,15012
43727,F,2,at home,undef,not commuting,Mu,-571014,-1.19654e+06,15087
43728,M,32,working,industry,not commuting,Mu,-571014,-1.19654e+06,15087
43729,F,36,working,industry,60 to 90 mins,Mu,-571014,-1.19654e+06,15087
43730,M,7,student,undef,not commuting,Mu,-571014,-1.19654e+06,15087
43731,M,40,at home,undef,not commuting,Mu,-570645,-1.19626e+06,15030
43732,F,39,at home,undef,not commuting,Mu,-570645,-1.19626e+06,15030
43733,F,64,working,industry,not commuting,Mu,-570645,-1.19626e+06,15030
43734,M,14,student,undef,not commuting,Mu,-570645,-1.19626e+06,15030
43735,M,42,working,industry,not commuting,Mu,-570645,-1.19626e+06,15030
43736,F,10,student,undef,not commuting,Mu,-570645,-1.19626e+06,15030
43737,M,47,at home,undef,not commuting,Mu,-570940,-1.19634e+06,15093
43738,F,23,working,industry,15 to 30 min,Mu,-570940,-1.19634e+06,15093
43739,M,16,student,undef,less than 15min,Mu,-570940,-1.19634e+06,15093
43740,F,46,working,eatinghousing,not commuting,Mu,-570940,-1.19634e+06,15093
43741,F,22,student,undef,not commuting,Mu,-570940,-1.19634e+06,15093
43742,M,56,working,construction,60 to 90 mins,Mu,-571087,-1.19672e+06,15216
43743,F,86,retired,undef,not commuting,Mu,-571087,-1.19672e+06,15216
43744,M,32,at home,undef,not commuting,Mu,-571087,-1.19672e+06,15216
43745,M,20,working,industry,not commuting,Mu,-571087,-1.19672e+06,15216
43746,F,52,at home,undef,not commuting,Mu,-571087,-1.19672e+06,15216
43747,M,35,working,tradeandmoto,not commuting,Mu,-570398,-1.19576e+06,14936
43748,F,47,working,health,not commuting,Mu,-571292,-1.19627e+06,14973
43749,M,52,working,industry,not commuting,Mu,-571292,-1.19627e+06,14973
43750,F,25,working,agriculture,not commuting,Mu,-571292,-1.19627e+06,14973
43751,F,27,working,industry,15 to 30 min,Mu,-571292,-1.19627e+06,14973
43752,F,39,working,publicsector,not commuting,Mu,-571437,-1.19598e+06,15181
43753,M,43,at home,undef,not commuting,Mu,-571437,-1.19598e+06,15181
43754,M,16,student,undef,15 to 30 min,Mu,-571437,-1.19598e+06,15181
43755,F,13,student,undef,not commuting,Mu,-571437,-1.19598e+06,15181
43756,M,11,student,undef,not commuting,Mu,-571219,-1.19603e+06,15059
43757,F,18,student,undef,not commuting,Mu,-571219,-1.19603e+06,15059
43758,M,46,working,publicsector,less than 15min,Mu,-571219,-1.19603e+06,15059
43759,F,52,working,construction,less than 15min,Mu,-571219,-1.19603e+06,15059
43760,F,40,working,industry,15 to 30 min,Mu,-571024,-1.19619e+06,14898
43761,F,21,student,undef,not commuting,Mu,-571024,-1.19619e+06,14898
43762,M,19,at home,undef,not commuting,Mu,-571024,-1.19619e+06,14898
43763,M,45,working,industry,not commuting,Mu,-571024,-1.19619e+06,14898
43764,F,52,working,tradeandmoto,not commuting,Mu,-571271,-1.19647e+06,15149
43765,F,82,retired,undef,not commuting,Mu,-571271,-1.19647e+06,15149
43766,F,7,student,undef,not commuting,Mu,-571271,-1.19647e+06,15149
43767,M,24,working,industry,more than 90 mins,Mu,-571271,-1.19647e+06,15149
43768,F,32,at home,undef,not commuting,Mu,-571271,-1.19647e+06,15149
43769,M,55,working,transportation,not commuting,Mu,-571271,-1.19647e+06,15149
43770,M,42,working,industry,not commuting,Mu,-570938,-1.1962e+06,14827
43771,F,92,retired,undef,not commuting,Mu,-571293,-1.19646e+06,14944
43772,F,65,retired,undef,not commuting,Mu,-571293,-1.19646e+06,14944
43773,M,69,retired,undef,not commuting,Mu,-571293,-1.19646e+06,14944
43774,M,36,working,industry,not commuting,Mu,-571362,-1.19593e+06,15391
43775,F,34,at home,undef,not commuting,Mu,-571362,-1.19593e+06,15391
43776,M,1,at home,undef,not commuting,Mu,-571362,-1.19593e+06,15391
43777,M,13,student,undef,not commuting,Mu,-571362,-1.19593e+06,15391
43778,M,37,working,agriculture,not commuting,Mu,-570248,-1.1957e+06,15038
43779,F,27,working,industry,not commuting,Mu,-571326,-1.19654e+06,14885
43780,M,25,working,publicsector,15 to 30 min,Mu,-571251,-1.1959e+06,15235
43781,F,51,at home,undef,not commuting,Mu,-571251,-1.1959e+06,15235
43782,M,55,working,construction,less than 15min,Mu,-571251,-1.1959e+06,15235
43783,F,68,retired,undef,not commuting,Mu,-570654,-1.19623e+06,15033
43784,M,49,working,tradeandmoto,not commuting,Mu,-571512,-1.19574e+06,15056
43785,M,15,student,undef,not commuting,Mu,-571512,-1.19574e+06,15056
43786,F,46,at home,undef,not commuting,Mu,-571512,-1.19574e+06,15056
43787,F,48,working,industry,not commuting,Mu,-570581,-1.19556e+06,15049
43788,M,45,working,industry,not commuting,Mu,-570581,-1.19556e+06,15049
43789,M,23,student,undef,15 to 30 min,Mu,-570581,-1.19556e+06,15049
43790,F,29,working,construction,not commuting,Mu,-571362,-1.19593e+06,15376
43791,F,10,student,undef,not commuting,Mu,-571362,-1.19593e+06,15376
43792,M,30,working,agriculture,15 to 30 min,Mu,-571362,-1.19593e+06,15376
43793,M,6,student,undef,not commuting,Mu,-571362,-1.19593e+06,15376
43794,F,80,retired,undef,not commuting,Mu,-571362,-1.19593e+06,15376
43795,F,2,at home,undef,not commuting,Mu,-571180,-1.196e+06,14843
43796,F,29,working,industry,15 to 30 min,Mu,-571180,-1.196e+06,14843
43797,M,32,working,tradeandmoto,not commuting,Mu,-571180,-1.196e+06,14843
43798,M,60,retired,undef,not commuting,Mu,-570713,-1.19629e+06,15342
43799,F,32,at home,undef,not commuting,Mu,-570713,-1.19629e+06,15342
43800,F,59,retired,undef,not commuting,Mu,-570713,-1.19629e+06,15342
43801,F,67,retired,undef,not commuting,Mu,-570993,-1.19629e+06,14985
43802,F,59,retired,undef,not commuting,Mu,-571263,-1.19645e+06,14958
43803,M,60,working,adminetc,not commuting,Mu,-571263,-1.19645e+06,14958
43804,M,36,working,industry,not commuting,Mu,-571293,-1.19646e+06,14944
43805,F,36,working,construction,not commuting,Mu,-571293,-1.19646e+06,14944
43806,F,17,working,agriculture,not commuting,Mu,-571293,-1.19646e+06,14944
43807,M,80,retired,undef,not commuting,Mu,-571362,-1.19593e+06,15371
43808,F,77,retired,undef,not commuting,Mu,-571362,-1.19593e+06,15371
43809,M,0,at home,undef,not commuting,Mu,-570457,-1.19581e+06,15051
43810,M,2,at home,undef,not commuting,Mu,-570457,-1.19581e+06,15051
43811,F,33,working,it,not commuting,Mu,-570457,-1.19581e+06,15051
43812,M,35,working,tradeandmoto,not commuting,Mu,-570457,-1.19581e+06,15051
43813,F,74,retired,undef,not commuting,Mu,-570320,-1.19586e+06,15136
43814,M,74,retired,undef,not commuting,Mu,-570320,-1.19586e+06,15136
43815,M,64,retired,undef,not commuting,Mu,-570656,-1.19653e+06,15143
43816,F,59,working,industry,15 to 30 min,Mu,-570656,-1.19653e+06,15143
43817,M,54,working,industry,not commuting,Mu,-570667,-1.19626e+06,15023
43818,F,50,working,industry,not commuting,Mu,-570667,-1.19626e+06,15023
43819,F,25,working,industry,not commuting,Mu,-570667,-1.19626e+06,15023
43820,M,27,at home,undef,not commuting,Mu,-570667,-1.19626e+06,15023
43821,F,63,retired,undef,not commuting,Mu,-571362,-1.19636e+06,15188
43822,M,67,retired,undef,not commuting,Mu,-571362,-1.19636e+06,15188
43823,F,33,working,transportation,not commuting,Mu,-571546,-1.19663e+06,15156
43824,F,56,retired,undef,not commuting,Mu,-571546,-1.19663e+06,15156
43825,M,59,retired,undef,not commuting,Mu,-571546,-1.19663e+06,15156
43826,F,0,at home,undef,not commuting,Mu,-571546,-1.19663e+06,15156
43827,M,30,working,tradeandmoto,not commuting,Mu,-571546,-1.19663e+06,15156
43828,M,53,working,adminetc,not commuting,Mu,-571603,-1.19664e+06,15159
43829,M,76,retired,undef,not commuting,Mu,-570432,-1.19578e+06,15406
43830,F,1,at home,undef,not commuting,Mu,-570731,-1.19591e+06,14948
43831,F,19,student,undef,15 to 30 min,Mu,-570731,-1.19591e+06,14948
43832,M,47,working,industry,not commuting,Mu,-570731,-1.19591e+06,14948
43833,F,41,working,health,not commuting,Mu,-570731,-1.19591e+06,14948
43834,F,13,student,undef,not commuting,Mu,-571362,-1.19593e+06,15381
43835,M,25,working,industry,not commuting,Mu,-571362,-1.19593e+06,15381
43836,M,24,student,undef,not commuting,Mu,-571362,-1.19593e+06,15381
43837,M,50,working,tradeandmoto,not commuting,Mu,-571362,-1.19593e+06,15381
43838,F,45,working,industry,15 to 30 min,Mu,-571362,-1.19593e+06,15381
43839,F,59,working,construction,not commuting,Mu,-570883,-1.19606e+06,14906
43840,M,59,working,industry,not commuting,Mu,-570883,-1.19606e+06,14906
43841,M,25,working,construction,not commuting,Mu,-570883,-1.19606e+06,14906
43842,F,18,student,undef,60 to 90 mins,Mu,-571337,-1.19674e+06,14876
43843,M,47,at home,undef,not commuting,Mu,-571337,-1.19674e+06,14876
43844,F,41,working,industry,not commuting,Mu,-571337,-1.19674e+06,14876
43845,F,20,at home,undef,not commuting,Mu,-571337,-1.19674e+06,14876
43846,M,7,student,undef,not commuting,Mu,-571337,-1.19674e+06,14876
43847,F,25,at home,undef,not commuting,Mu,-571775,-1.19669e+06,15182
43848,M,33,at home,undef,not commuting,Mu,-571775,-1.19669e+06,15182
43849,M,4,at home,undef,not commuting,Mu,-571775,-1.19669e+06,15182
43850,M,66,retired,undef,not commuting,Mu,-570422,-1.19597e+06,14924
43851,M,38,working,publicsector,not commuting,Mu,-570422,-1.19597e+06,14924
43852,F,24,student,undef,30 to 45 mins,Mu,-570422,-1.19597e+06,14924
43853,F,60,retired,undef,not commuting,Mu,-570422,-1.19597e+06,14924
43854,M,29,working,eatinghousing,not commuting,Mu,-570422,-1.19597e+06,14924
43855,M,19,at home,undef,not commuting,Mu,-571437,-1.19598e+06,15181
43856,F,22,student,undef,30 to 45 mins,Mu,-571437,-1.19598e+06,15181
43857,M,48,at home,undef,not commuting,Mu,-571437,-1.19598e+06,15181
43858,F,45,at home,undef,not commuting,Mu,-571437,-1.19598e+06,15181
43859,M,34,working,eatinghousing,not commuting,Mu,-571336,-1.19671e+06,14877
43860,M,60,working,publicsector,not commuting,Mu,-571336,-1.19671e+06,14877
43861,F,28,working,adminetc,30 to 45 mins,Mu,-571336,-1.19671e+06,14877
43862,F,72,retired,undef,not commuting,Mu,-570483,-1.19621e+06,15299
43863,M,38,working,adminetc,not commuting,Mu,-570598,-1.19636e+06,15335
43864,M,64,retired,undef,not commuting,Mu,-571132,-1.1962e+06,14983
43865,F,60,retired,undef,not commuting,Mu,-571113,-1.19663e+06,15416
43866,F,38,at home,undef,not commuting,Mu,-571395,-1.19618e+06,15139
43867,M,35,working,education,not commuting,Mu,-571395,-1.19618e+06,15139
43868,F,1,at home,undef,not commuting,Mu,-571395,-1.19618e+06,15139
43869,F,30,at home,undef,not commuting,Mu,-571150,-1.19684e+06,14989
43870,F,54,at home,undef,not commuting,Mu,-571150,-1.19684e+06,14989
43871,M,0,at home,undef,not commuting,Mu,-571150,-1.19684e+06,14989
43872,F,27,working,education,not commuting,Mu,-571150,-1.19684e+06,14989
43873,F,82,retired,undef,not commuting,Mu,-571096,-1.19604e+06,15302
43874,M,57,retired,undef,not commuting,Mu,-571096,-1.19604e+06,15302
43875,M,63,retired,undef,not commuting,Mu,-571731,-1.19671e+06,15355
43876,F,77,retired,undef,not commuting,Mu,-570454,-1.1959e+06,15068
43877,M,46,at home,undef,not commuting,Mu,-571215,-1.19601e+06,15058
43878,F,1,at home,undef,not commuting,Mu,-571193,-1.19666e+06,15028
43879,F,28,working,publicsector,30 to 45 mins,Mu,-571193,-1.19666e+06,15028
43880,M,32,working,health,less than 15min,Mu,-571193,-1.19666e+06,15028
43881,F,21,working,industry,not commuting,Mu,-571044,-1.19675e+06,15066
43882,F,12,student,undef,not commuting,Mu,-571044,-1.19675e+06,15066
43883,M,8,student,undef,not commuting,Mu,-571044,-1.19675e+06,15066
43884,F,18,student,undef,not commuting,Mu,-571044,-1.19675e+06,15066
43885,M,46,working,construction,30 to 45 mins,Mu,-571044,-1.19675e+06,15066
43886,F,15,student,undef,not commuting,Mu,-571401,-1.19587e+06,15304
43887,F,84,retired,undef,not commuting,Mu,-571401,-1.19587e+06,15304
43888,M,67,retired,undef,not commuting,Mu,-570786,-1.19547e+06,14991
43889,F,63,retired,undef,not commuting,Mu,-570786,-1.19547e+06,14991
43890,M,66,retired,undef,not commuting,Mu,-570891,-1.19636e+06,15310
43891,F,7,student,undef,not commuting,Mu,-571351,-1.19678e+06,14875
43892,F,29,working,construction,15 to 30 min,Mu,-571351,-1.19678e+06,14875
43893,F,66,retired,undef,not commuting,Mu,-571262,-1.1963e+06,15240
43894,M,67,retired,undef,not commuting,Mu,-571262,-1.1963e+06,15240
43895,M,43,working,industry,not commuting,Mu,-571262,-1.1963e+06,15240
43896,F,54,working,tradeandmoto,not commuting,Mu,-570677,-1.19586e+06,14914
43897,F,32,working,transportation,15 to 30 min,Mu,-570677,-1.19586e+06,14914
43898,M,57,working,industry,not commuting,Mu,-570677,-1.19586e+06,14914
43899,M,30,working,construction,30 to 45 mins,Mu,-570677,-1.19586e+06,14914
43900,M,66,retired,undef,not commuting,Mu,-571345,-1.1959e+06,15301
43901,F,63,retired,undef,not commuting,Mu,-571345,-1.1959e+06,15301
43902,F,29,at home,undef,not commuting,Mu,-568539,-1.19818e+06,15129
43903,M,34,working,transportation,not commuting,Mu,-568539,-1.19818e+06,15129
43904,M,62,retired,undef,not commuting,Mu,-568539,-1.19818e+06,15129
43905,F,56,working,industry,not commuting,Mu,-568539,-1.19818e+06,15129
43906,F,25,at home,undef,not commuting,Mu,-568539,-1.19818e+06,15129
43907,F,3,at home,undef,not commuting,Mu,-568539,-1.19818e+06,15129
43908,M,25,working,industry,not commuting,Mu,-568539,-1.19818e+06,15129
43909,M,60,retired,undef,not commuting,Mu,-570733,-1.19545e+06,15353
43910,F,2,at home,undef,not commuting,Mu,-570988,-1.19675e+06,14848
43911,M,37,at home,undef,not commuting,Mu,-570988,-1.19675e+06,14848
43912,M,48,working,education,not commuting,Mu,-570433,-1.19596e+06,15077
43913,F,76,retired,undef,not commuting,Mu,-570433,-1.19596e+06,15077
43914,M,59,retired,undef,not commuting,Mu,-571166,-1.19646e+06,14888
43915,F,80,retired,undef,not commuting,Mu,-571166,-1.19646e+06,14888
43916,F,51,working,transportation,not commuting,Mu,-571166,-1.19646e+06,14888
43917,M,1,at home,undef,not commuting,Mu,-570366,-1.19596e+06,15079
43918,M,1,at home,undef,not commuting,Mu,-570366,-1.19596e+06,15079
43919,F,28,working,health,not commuting,Mu,-570366,-1.19596e+06,15079
43920,M,34,working,construction,30 to 45 mins,Mu,-570366,-1.19596e+06,15079
43921,M,36,at home,undef,not commuting,Mu,-570841,-1.19599e+06,15362
43922,F,72,retired,undef,not commuting,Mu,-570841,-1.19599e+06,15362
43923,M,79,retired,undef,not commuting,Mu,-570841,-1.19599e+06,15362
43924,M,36,working,tradeandmoto,not commuting,Mu,-570866,-1.19682e+06,15203
43925,M,3,at home,undef,not commuting,Mu,-570866,-1.19682e+06,15203
43926,F,13,student,undef,not commuting,Mu,-570866,-1.19682e+06,15203
43927,F,31,working,publicsector,not commuting,Mu,-570866,-1.19682e+06,15203
43928,M,11,student,undef,not commuting,Mu,-570866,-1.19682e+06,15203
43929,M,35,working,adminetc,less than 15min,Mu,-571424,-1.1958e+06,15021
43930,M,23,student,undef,not commuting,Mu,-571424,-1.1958e+06,15021
43931,M,61,retired,undef,not commuting,Mu,-571424,-1.1958e+06,15021
43932,F,58,retired,undef,not commuting,Mu,-571424,-1.1958e+06,15021
43933,F,17,working,industry,less than 15min,Mu,-571417,-1.19628e+06,15140
43934,M,41,working,industry,not commuting,Mu,-571417,-1.19628e+06,15140
43935,F,41,at home,undef,not commuting,Mu,-571417,-1.19628e+06,15140
43936,F,12,student,undef,not commuting,Mu,-571417,-1.19628e+06,15140
43937,F,60,retired,undef,not commuting,Mu,-570818,-1.19606e+06,14820
43938,M,90,working,agriculture,not commuting,Mu,-570818,-1.19606e+06,14820
43939,M,62,retired,undef,not commuting,Mu,-570900,-1.19526e+06,14999
43940,F,59,retired,undef,not commuting,Mu,-570900,-1.19526e+06,14999
43941,M,33,at home,undef,not commuting,Mu,-570637,-1.19643e+06,15254
43942,M,54,working,tradeandmoto,not commuting,Mu,-570637,-1.19643e+06,15254
43943,F,42,working,transportation,15 to 30 min,Mu,-570447,-1.19618e+06,14968
43944,F,7,student,undef,not commuting,Mu,-570447,-1.19618e+06,14968
43945,M,14,student,undef,not commuting,Mu,-570447,-1.19618e+06,14968
43946,M,40,working,industry,30 to 45 mins,Mu,-570447,-1.19618e+06,14968
43947,F,47,at home,undef,not commuting,Mu,-571362,-1.19593e+06,15368
43948,F,23,student,undef,less than 15min,Mu,-571362,-1.19593e+06,15368
43949,F,26,working,industry,15 to 30 min,Mu,-571362,-1.19593e+06,15368
43950,M,0,at home,undef,not commuting,Mu,-570891,-1.19636e+06,15310
43951,M,56,working,industry,not commuting,Mu,-570891,-1.19636e+06,15310
43952,F,31,at home,undef,not commuting,Mu,-570891,-1.19636e+06,15310
43953,M,55,retired,undef,not commuting,Mu,-570891,-1.19636e+06,15310
43954,F,52,working,agriculture,not commuting,Mu,-570891,-1.19636e+06,15310
43955,F,5,at home,undef,not commuting,Mu,-571293,-1.19652e+06,15241
43956,M,12,student,undef,not commuting,Mu,-571293,-1.19652e+06,15241
43957,F,78,retired,undef,not commuting,Mu,-571293,-1.19652e+06,15241
43958,M,84,retired,undef,not commuting,Mu,-571293,-1.19652e+06,15241
43959,M,14,student,undef,not commuting,Mu,-571293,-1.19652e+06,15241
43960,M,47,working,agriculture,not commuting,Mu,-571293,-1.19652e+06,15241
43961,F,40,at home,undef,not commuting,Mu,-571293,-1.19652e+06,15241
43962,F,43,at home,undef,not commuting,Mu,-570578,-1.1955e+06,14921
43963,M,20,student,undef,not commuting,Mu,-570578,-1.1955e+06,14921
43964,M,45,working,tradeandmoto,30 to 45 mins,Mu,-570578,-1.1955e+06,14921
43965,M,38,at home,undef,not commuting,Mu,-570649,-1.19622e+06,15001
43966,F,52,working,industry,not commuting,Mu,-571129,-1.1968e+06,14954
43967,M,23,at home,undef,not commuting,Mu,-571129,-1.1968e+06,14954
43968,M,27,working,industry,not commuting,Mu,-571129,-1.1968e+06,14954
43969,M,35,working,construction,60 to 90 mins,Mu,-571410,-1.19592e+06,14851
43970,M,2,at home,undef,not commuting,Mu,-571410,-1.19592e+06,14851
43971,F,35,at home,undef,not commuting,Mu,-571410,-1.19592e+06,14851
43972,F,55,retired,undef,not commuting,Mu,-570645,-1.19626e+06,15029
43973,M,63,retired,undef,not commuting,Mu,-570645,-1.19626e+06,15029
43974,F,35,working,banks,less than 15min,Mu,-570645,-1.19626e+06,15029
43975,M,43,working,industry,not commuting,Mu,-570333,-1.1957e+06,15227
43976,F,39,working,agriculture,not commuting,Mu,-570333,-1.1957e+06,15227
43977,M,17,working,industry,not commuting,Mu,-570333,-1.1957e+06,15227
43978,M,19,student,undef,15 to 30 min,Mu,-570333,-1.1957e+06,15227
43979,M,3,at home,undef,not commuting,Mu,-570333,-1.1957e+06,15227
43980,M,9,student,undef,not commuting,Mu,-570876,-1.19606e+06,14907
43981,F,36,at home,undef,not commuting,Mu,-570876,-1.19606e+06,14907
43982,M,40,working,eatinghousing,not commuting,Mu,-570876,-1.19606e+06,14907
43983,F,11,student,undef,not commuting,Mu,-570876,-1.19606e+06,14907
43984,M,5,at home,undef,not commuting,Mu,-570876,-1.19606e+06,14907
43985,M,7,student,undef,not commuting,Mu,-570876,-1.19606e+06,14907
43986,M,51,working,tradeandmoto,15 to 30 min,Mu,-571362,-1.19593e+06,15378
43987,M,20,student,undef,not commuting,Mu,-571362,-1.19593e+06,15378
43988,F,45,working,education,not commuting,Mu,-571362,-1.19593e+06,15378
43989,M,79,retired,undef,not commuting,Mu,-571362,-1.19593e+06,15378
43990,M,54,working,tradeandmoto,more than 90 mins,Mu,-571362,-1.19593e+06,15378
43991,M,31,working,industry,not commuting,Mu,-571362,-1.19593e+06,15378
43992,M,14,student,undef,not commuting,Mu,-571362,-1.19593e+06,15378
43993,F,0,at home,undef,not commuting,Mu,-571362,-1.19593e+06,15378
43994,F,21,at home,undef,not commuting,Mu,-570621,-1.19616e+06,15014
43995,M,40,working,industry,not commuting,Mu,-570621,-1.19616e+06,15014
